folio,line,type,word,pre_text,after_text
087r,N017,#slong,|s|weynem,,weynem
087r,N017,#slong,|s|chmerb,,chmerb
087r,N017,#slong,gela|s||s|en,gela,|s|en
087r,N017,#slong,gela|s||s|en,gela|s|,en
087r,N020,#slong,chro|s|el,chro,el
087r,N021,#slong,Gerebpru|s|t,Gerebpru,t
087r,N024,#slong,Bri|s|el,Bri,el
087r,N025,#slong,Fue|s|-s-,Fue,-s-
087v,N001,#slong,ka|s|trawn,ka,trawn
087v,N002,#slong,Pru|s|t,Pru,t
087v,N004,#slong,herren|s|tuckh,herren,tuckh
087v,N005,#slong,Ge|s|nayt,Ge,nayt
087v,N013,#slong,Ge|s|oten-s-,Ge,oten-s-
087v,N014,#slong,Ge|s|oten-s-,Ge,oten-s-
087v,N015,#slong,Ge|s|naytel,Ge,naytel
087v,N017,#slong,au|s|,au,
087v,N018,#slong,|s|penferlen,,penferlen
087v,N020,#slong,Ge|s|oten-s-,Ge,oten-s-
087v,N022,#slong,Ge|s|ultzt,Ge,ultzt
087v,N023,#slong,furhe|s|-s-,furhe,-s-
088r,N006,#slong,Fue|s|-s-,Fue,-s-
088r,N008,#slong,Ge|s|oten-s-,Ge,oten-s-
088r,N010,#slong,Hirnnbur|s|t,Hirnnbur,t
088r,N011,#slong,-S-way|s|wur|s|t,-S-way,wur|s|t
088r,N011,#slong,-S-way|s|wur|s|t,-S-way|s|wur,t
088r,N012,#slong,Leberwur|s|t,Leberwur,t
088r,N013,#slong,pratwur|s|t,pratwur,t
088r,N015,#slong,Lumpenfay|s|t,Lumpenfay,t
088r,N015,#slong,czela|s||s|en,czela,|s|en
088r,N015,#slong,czela|s||s|en,czela|s|,en
088r,N024,#slong,Durfley|s|ch,Durfley,ch
088r,N024,#slong,ge|s|chlacht,ge,chlacht
088r,N026,#slong,hyer|s|ein-s-,hyer,ein-s-
088v,N004,#slong,he|s|ein-s-,he,ein-s-
088v,N010,#slong,Ha|s|elhunr,Ha,elhunr
088v,N012,#slong,Va|s|hunr,Va,hunr
088v,N019,#slong,Tro|s|chel,Tro,chel
088v,N020,#slong,Am|s|el,Am,el
089r,N005,#slong,|s|awn,,awn
089r,N006,#slong,-S-pen|s|aw,-S-pen,aw
089r,N008,#slong,Ca|s|trawnpraten,Ca,trawnpraten
089r,N017,#slong,Wur|s|t,Wur,t
089r,N018,#slong,hir|s|en-s-,hir,en-s-
089r,N021,#slong,he|s|en-s-,he,en-s-
089r,N023,#slong,furhe|s|-s-,furhe,-s-
089r,N029,#slong,|s|pen|s|aw,,pen|s|aw
089r,N029,#slong,|s|pen|s|aw,|s|pen,aw
089r,N030,#slong,he|s|en-s-,he,en-s-
089v,N001,#slong,|s|al|s|en,,al|s|en
089v,N001,#slong,|s|al|s|en,|s|al,en
089v,N003,#slong,weyg|s|el,weyg,el
089v,N005,#slong,|s|eniff,,eniff
089v,N007,#slong,mu|s|chkart,mu,chkart
089v,N010,#slong,agre|s|-s-,agre,-s-
089v,N011,#slong,kumpo|s|t,kumpo,t
089v,N013,#slong,herb|s|tmilich,herb,tmilich
089v,N015,#slong,|s|peczerey,,peczerey
089v,N016,#slong,fley|s|chzeyten,fley,chzeyten
089v,N020,#slong,Rintfley|s|ch,Rintfley,ch
089v,N028,#slong,|s|maltz,,maltz
089v,N031,#slong,Rindtfley|s|ch,Rindtfley,ch
089v,N033,#slong,Ha|s|epraten,Ha,epraten
089v,N038,#slong,Rindtfley|s|ch,Rindtfley,ch
089v,N041,#slong,Ger|s|ten,Ger,ten
089v,N048,#slong,|s|chalen,,chalen
089v,N050,#slong,Ge|s|paltenkrawtt,Ge,paltenkrawtt
089v,N051,#slong,Rindtfley|s|ch,Rindtfley,ch
090r,N004,#slong,-S-aw|s|ultz,-S-aw,ultz
090r,N004,#slong,chro|s|el,chro,el
090r,N005,#slong,e|s||s|ich,e,|s|ich
090r,N005,#slong,e|s||s|ich,e|s|,ich
090r,N007,#slong,Chalb|s|hawpp,Chalb,hawpp
090r,N007,#slong,|s|pen|s|aw,,pen|s|aw
090r,N007,#slong,|s|pen|s|aw,|s|pen,aw
090r,N009,#slong,Rintfley|s|ch,Rintfley,ch
090r,N010,#slong,Ger|s|ten,Ger,ten
090r,N017,#slong,va|s|ten,va,ten
090r,N018,#slong,-S-amb|s|tag,-S-amb,tag
090r,N019,#slong,|s|chalen,,chalen
090r,N021,#slong,Che|s|prue,Che,prue
090r,N022,#slong,Ger|s|ten,Ger,ten
090r,N027,#slong,chrew|s||s|en,chrew,|s|en
090r,N027,#slong,chrew|s||s|en,chrew|s|,en
090r,N028,#slong,va|s|ten,va,ten
090r,N031,#slong,Vi|s|ch,Vi,ch
090r,N033,#slong,Gepratenui|s|ch,Gepratenui,ch
090r,N036,#slong,|s|uppen,,uppen
090r,N037,#slong,pachui|s|chen,pachui,chen
090r,N038,#slong,Vi|s|ch,Vi,ch
090r,N038,#slong,g|s|oten,g,oten
090r,N040,#slong,czy|s|en,czy,en
090r,N043,#slong,Vi|s|ch,Vi,ch
090r,N043,#slong,|s|charff,,charff
090r,N045,#slong,-S-ultzui|s|ch,-S-ultzui,ch
090r,N045,#slong,|s|i,,i
090r,N046,#slong,|s|trpfen,,trpfen
090r,N047,#slong,Haw|s|en,Haw,en
090r,N047,#slong,|s|uppen,,uppen
090r,N048,#slong,zy|s|ern,zy,ern
090r,N052,#slong,Vi|s|ch,Vi,ch
090r,N052,#slong,g|s|oten,g,oten
090r,N053,#slong,haw|s|en,haw,en
090v,N001,#slong,vi|s|ch,vi,ch
090v,N005,#slong,|s|uppen,,uppen
090v,N006,#slong,Vi|s|ch,Vi,ch
090v,N007,#slong,pachvi|s|ch,pachvi,ch
090v,N008,#slong,Ge|s|altzen,Ge,altzen
090v,N008,#slong,vi|s|ch,vi,ch
090v,N009,#slong,Gey|s|luz,Gey,luz
090v,N010,#slong,-S-ulczvi|s|ch,-S-ulczvi,ch
090v,N010,#slong,|s|i,,i
090v,N014,#slong,vi|s|ch,vi,ch
090v,N016,#slong,vi|s|ch,vi,ch
090v,N017,#slong,haniff|s|chotten,haniff,chotten
090v,N018,#slong,Arbay|s|-s-,Arbay,-s-
090v,N018,#slong,zir|s|en,zir,en
090v,N020,#slong,|s|uppen,,uppen
090v,N021,#slong,vi|s|chenn,vi,chenn
090v,N022,#slong,haw|s||s|en,haw,|s|en
090v,N022,#slong,haw|s||s|en,haw|s|,en
090v,N024,#slong,vi|s|ch,vi,ch
090v,N024,#slong,|s|i,,i
091r,N001,#slong,-S-amb|s|tag,-S-amb,tag
091r,N002,#slong,Zy|s|er,Zy,er
091r,N002,#slong,|s|uppen,,uppen
091r,N003,#slong,vi|s|ch,vi,ch
091r,N004,#slong,vi|s|ch,vi,ch
091r,N005,#slong,haw|s||s|en,haw,|s|en
091r,N005,#slong,haw|s||s|en,haw|s|,en
091r,N005,#slong,vi|s|ch,vi,ch
091r,N005,#slong,|s|eniff,,eniff
091r,N006,#slong,|s|eniff,,eniff
091r,N008,#slong,Vi|s|ch,Vi,ch
091r,N010,#slong,fuerhe|s|-s-,fuerhe,-s-
091r,N013,#slong,|s|chaffer,,chaffer
091r,N016,#slong,ge|s|otten,ge,otten
091r,N020,#slong,Gero|s|t,Gero,t
091r,N021,#slong,ge|s|to|s||s|en,ge,to|s||s|en
091r,N021,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
091r,N021,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
091r,N022,#slong,ge|s|ulczt,ge,ulczt
091r,N023,#slong,krew|s||s|enn,krew,|s|enn
091r,N023,#slong,krew|s||s|enn,krew|s|,enn
091r,N026,#slong,Ge|s|otten,Ge,otten
091r,N027,#slong,Ge|s|to|s||s|en,Ge,to|s||s|en
091r,N027,#slong,Ge|s|to|s||s|en,Ge|s|to,|s|en
091r,N027,#slong,Ge|s|to|s||s|en,Ge|s|to|s|,en
091r,N028,#slong,Ge|s|ulczt,Ge,ulczt
091r,N028,#slong,Ge|s|chott,Ge,chott
091r,N029,#slong,Kabi|s|chkrawtt,Kabi,chkrawtt
091r,N033,#slong,pye|s||s|en,pye,|s|en
091r,N033,#slong,pye|s||s|en,pye|s|,en
091r,N034,#slong,kre|s||s|en,kre,|s|en
091r,N034,#slong,kre|s||s|en,kre|s|,en
091r,N036,#slong,Ne|s||s|el,Ne,|s|el
091r,N036,#slong,Ne|s||s|el,Ne|s|,el
091r,N039,#slong,petter|s|ill,petter,ill
091r,N041,#slong,kurbi|s|-s-,kurbi,-s-
091r,N043,#slong,Wa|s||s|er,Wa,|s|er
091r,N043,#slong,Wa|s||s|er,Wa|s|,er
091r,N045,#slong,Ge|s|ewrt,Ge,ewrt
091v,N001,#slong,Pey|s||s|wurczen,Pey,|s|wurczen
091v,N001,#slong,Pey|s||s|wurczen,Pey|s|,wurczen
091v,N002,#slong,peter|s|illwurczen,peter,illwurczen
091v,N003,#slong,|s|awr,,awr
091v,N006,#slong,-S-werbi|s|ch|s|uppen,-S-werbi,ch|s|uppen
091v,N006,#slong,-S-werbi|s|ch|s|uppen,-S-werbi|s|ch,uppen
091v,N007,#slong,|s|uppen,,uppen
091v,N008,#slong,|s|uppen,,uppen
091v,N009,#slong,|s|uppen,,uppen
091v,N010,#slong,|s|uppen,,uppen
091v,N011,#slong,Zwifal|s|uppen,Zwifal,uppen
091v,N012,#slong,Haniff|s|uppen,Haniff,uppen
091v,N013,#slong,|s|uppen,,uppen
091v,N014,#slong,|s|uppen,,uppen
091v,N015,#slong,Zy|s|er,Zy,er
091v,N015,#slong,|s|uppen,,uppen
091v,N016,#slong,|s|uppen,,uppen
091v,N017,#slong,Ka|s|prue,Ka,prue
091v,N021,#slong,|s|tob,,tob
091v,N023,#slong,ge|s|eff,ge,eff
091v,N023,#slong,vi|s|ch,vi,ch
091v,N024,#slong,Ge|s|to|s||s|en-s-,Ge,to|s||s|en-s-
091v,N024,#slong,Ge|s|to|s||s|en-s-,Ge|s|to,|s|en-s-
091v,N024,#slong,Ge|s|to|s||s|en-s-,Ge|s|to|s|,en-s-
091v,N026,#slong,vi|s|chen,vi,chen
091v,N027,#slong,krew|s||s|en,krew,|s|en
091v,N027,#slong,krew|s||s|en,krew|s|,en
091v,N028,#slong,czy|s|eren,czy,eren
091v,N029,#slong,linn|s|en,linn,en
091v,N038,#slong,Ke|s|tkrephell,Ke,tkrephell
091v,N040,#slong,-S-ubte|s|t,-S-ubte,t
091v,N046,#slong,a|s|chen,a,chen
091v,N049,#slong,kre|s||s|ling,kre,|s|ling
091v,N049,#slong,kre|s||s|ling,kre|s|,ling
092r,N002,#slong,zeyta|s|ch,zeyta,ch
092r,N004,#slong,E|s|chling,E,chling
092r,N006,#slong,Garew|s||s|el,Garew,|s|el
092r,N006,#slong,Garew|s||s|el,Garew|s|,el
092r,N010,#slong,ha|s||s|el,ha,|s|el
092r,N010,#slong,ha|s||s|el,ha|s|,el
092r,N011,#slong,haw|s||s|en,haw,|s|en
092r,N011,#slong,haw|s||s|en,haw|s|,en
092r,N018,#slong,krew|s||s|en,krew,|s|en
092r,N018,#slong,krew|s||s|en,krew|s|,en
092r,N019,#slong,haw|s||s|en,haw,|s|en
092r,N019,#slong,haw|s||s|en,haw|s|,en
092r,N022,#slong,Na|s||s|enn,Na,|s|enn
092r,N022,#slong,Na|s||s|enn,Na|s|,enn
092r,N025,#slong,Pachvi|s|ch,Pachvi,ch
092r,N027,#slong,vi|s|ch,vi,ch
092r,N032,#slong,prach|s||s|enn,prach,|s|enn
092r,N032,#slong,prach|s||s|enn,prach|s|,enn
092r,N039,#slong,haw|s||s|enn,haw,|s|enn
092r,N039,#slong,haw|s||s|enn,haw|s|,enn
092r,N043,#slong,-S-chervi|s|ch,-S-chervi,ch
092v,N005,#slong,-S-tockui|s|ch,-S-tockui,ch
092v,N007,#slong,Vi|s|ch,Vi,ch
092v,N009,#slong,ge|s|prengt,ge,prengt
092v,N012,#slong,Gero|s|t,Gero,t
092v,N013,#slong,ge|s|tollen,ge,tollen
092v,N017,#slong,|s|charfferr,,charfferr
092v,N017,#slong,|s|uppen,,uppen
092v,N019,#slong,fuerhe|s|-s-,fuerhe,-s-
092v,N020,#slong,ge|s|ulczt,ge,ulczt
092v,N021,#slong,Krew|s||s|enn,Krew,|s|enn
092v,N021,#slong,Krew|s||s|enn,Krew|s|,enn
092v,N022,#slong,ge|s|otten,ge,otten
092v,N024,#slong,Ge|s|ulczt,Ge,ulczt
092v,N030,#slong,weych|s|eln,weych,eln
092v,N031,#slong,|s|alueyn,,alueyn
092v,N034,#slong,Weych|s|eln,Weych,eln
092v,N039,#slong,|s|ue|s||s|em,,ue|s||s|em
092v,N039,#slong,|s|ue|s||s|em,|s|ue,|s|em
092v,N039,#slong,|s|ue|s||s|em,|s|ue|s|,em
092v,N039,#slong,ge|s|ewff,ge,ewff
092v,N040,#slong,nu|s||s|en,nu,|s|en
092v,N040,#slong,nu|s||s|en,nu|s|,en
092v,N042,#slong,ge|s|ewffen,ge,ewffen
092v,N045,#slong,|s|uppen,,uppen
092v,N046,#slong,Rey|s|-s-,Rey,-s-
092v,N048,#slong,Ger|s|ten,Ger,ten
093r,N001,#slong,ger|s|ten,ger,ten
093r,N009,#slong,zy|s||s|en,zy,|s|en
093r,N009,#slong,zy|s||s|en,zy|s|,en
093r,N011,#slong,lynn|s|en,lynn,en
093r,N014,#slong,kochmue|s|eren,kochmue,eren
093r,N016,#slong,grie|s|-s-,grie,-s-
093r,N019,#slong,ge|s|to|s||s|en,ge,to|s||s|en
093r,N019,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
093r,N019,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
093r,N023,#slong,|s|trawben,,trawben
093r,N033,#slong,welhi|s|chen,welhi,chen
093r,N034,#slong,arbay|s||s|en,arbay,|s|en
093r,N034,#slong,arbay|s||s|en,arbay|s|,en
093r,N035,#slong,lynn|s||s|en,lynn,|s|en
093r,N035,#slong,lynn|s||s|en,lynn|s|,en
093r,N037,#slong,Rutt|s|cher,Rutt,cher
093r,N038,#slong,Gey|s|li,Gey,li
093r,N039,#slong,Ge|s|pott,Ge,pott
093r,N041,#slong,|s|challen,,challen
093r,N042,#slong,|s|malcz,,malcz
093r,N044,#slong,petter|s|ill,petter,ill
093r,N047,#slong,wa|s||s|err,wa,|s|err
093r,N047,#slong,wa|s||s|err,wa|s|,err
093r,N048,#slong,Och|s|enaugen,Och,enaugen
093r,N049,#slong,|s|piß,,piß
093v,N002,#slong,|s|ultz,,ultz
093v,N011,#slong,e|s||s|eich,e,|s|eich
093v,N011,#slong,e|s||s|eich,e|s|,eich
093v,N020,#slong,Vi|s|ch,Vi,ch
094r,N001,#slong,vi|s|ch,vi,ch
094r,N001,#slong,|s|ieden,,ieden
094r,N002,#slong,|s|ol,,ol
094r,N002,#slong,chrew|s||s|en,chrew,|s|en
094r,N002,#slong,chrew|s||s|en,chrew|s|,en
094r,N003,#slong,|s|ol,,ol
094r,N003,#slong,wa|s||s|er,wa,|s|er
094r,N003,#slong,wa|s||s|er,wa|s|,er
094r,N003,#slong,|s|ieden,,ieden
094r,N003,#slong,|s|ol,,ol
094r,N004,#slong,chre|s||s|en,chre,|s|en
094r,N004,#slong,chre|s||s|en,chre|s|,en
094r,N005,#slong,|s|ieden,,ieden
094r,N007,#slong,|s|o,,o
094r,N007,#slong,al|s|o,al,o
094r,N008,#slong,dicki|s|ten,dicki,ten
094r,N010,#slong,ge=|s|to|s||s|en,ge=,to|s||s|en
094r,N010,#slong,ge=|s|to|s||s|en,ge=|s|to,|s|en
094r,N010,#slong,ge=|s|to|s||s|en,ge=|s|to|s|,en
094r,N011,#slong,|s|toß,,toß
094r,N013,#slong,vi|s|chen,vi,chen
094r,N014,#slong,|s|o,,o
094r,N014,#slong,hay|s|t,hay,t
094r,N014,#slong,er|s|ten,er,ten
094r,N015,#slong,|s|y,,y
094r,N016,#slong,|s|o,,o
094r,N016,#slong,|s|echen-s-,,echen-s-
094r,N017,#slong,vi|s|ch,vi,ch
094r,N018,#slong,|s|chuppen,,chuppen
094r,N020,#slong,|s|ewdt,,ewdt
094r,N021,#slong,|s|pick,,pick
094r,N022,#slong,al|s|o,al,o
094r,N023,#slong,ge|s|talt,ge,talt
094v,N001,#slong,vi|s|ch,vi,ch
094v,N002,#slong,va|s|ten,va,ten
094v,N003,#slong,vi|s|ch,vi,ch
094v,N003,#slong,|s|ey,,ey
094v,N004,#slong,|s|chuppen,,chuppen
094v,N009,#slong,|s|piß,,piß
094v,N009,#slong,|s|toß,,toß
094v,N009,#slong,|s|piß,,piß
094v,N010,#slong,|s|pick,,pick
094v,N010,#slong,|s|o,,o
094v,N013,#slong,ge|s|chelten,ge,chelten
094v,N013,#slong,|s|toß,,toß
094v,N014,#slong,mor|s|ar,mor,ar
094v,N015,#slong,|s|eych-s-,,eych-s-
094v,N019,#slong,|s|o,,o
094v,N020,#slong,|s|ib,,ib
094v,N020,#slong,|s|eich,,eich
094v,N021,#slong,wa|s||s|er,wa,|s|er
094v,N021,#slong,wa|s||s|er,wa|s|,er
