folio,line,type,word,pre_text,after_text
198r,N010,#slong,|s|tuck,,tuck
198r,N010,#slong,|s|i,,i
198r,N010,#slong,ge|s|nitten,ge,nitten
198r,N010,#slong,|s|ind,,ind
198r,N010,#slong,be|s|preng,be,preng
198r,N010,#slong,|s|i,,i
198r,N011,#slong,|s|alcz,,alcz
198r,N011,#slong,|s|y,,y
198r,N011,#slong,ro|s|t,ro,t
198r,N011,#slong,|s|y,,y
198r,N012,#slong,|s|tuk,,tuk
198r,N012,#slong,I|s|t,I,t
198r,N013,#slong,ro|s|t,ro,t
198r,N013,#slong,mor|s|er,mor,er
198r,N014,#slong,|s|wartz,,wartz
198r,N014,#slong,e|s||s|ich,e,|s|ich
198r,N014,#slong,e|s||s|ich,e|s|,ich
198r,N015,#slong,|s|ey,,ey
198r,N015,#slong,ge|s|to|s||s|en,ge,to|s||s|en
198r,N015,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
198r,N015,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
198r,N016,#slong,mu|s|caten,mu,caten
198r,N017,#slong,|s|o,,o
198r,N018,#slong,|s|charpf,,charpf
198r,N018,#slong,e|s||s|ich,e,|s|ich
198r,N018,#slong,e|s||s|ich,e|s|,ich
198r,N019,#slong,|s|eud,,eud
198r,N020,#slong,mor|s|er,mor,er
198r,N022,#slong,mor|s|er,mor,er
198r,N022,#slong,fri|s|che,fri,che
198r,N022,#slong,|s|lach,,lach
198r,N023,#slong,ge|s|to|s||s|en,ge,to|s||s|en
198r,N023,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
198r,N023,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
198v,N001,#slong,fai|s|ten,fai,ten
198v,N001,#slong,mor|s|er,mor,er
198v,N002,#slong,|s|ey,,ey
198v,N002,#slong,|s|elben,,elben
198v,N002,#slong,tuo|s|t,tuo,t
198v,N003,#slong,mor|s|er,mor,er
198v,N004,#slong,|s|affran,,affran
198v,N004,#slong,|s|altz,,altz
198v,N004,#slong,ma|s||s|en,ma,|s|en
198v,N004,#slong,ma|s||s|en,ma|s|,en
198v,N006,#slong,|s|malcz,,malcz
198v,N006,#slong,|s|y,,y
198v,N007,#slong,|s|ol,,ol
198v,N008,#slong,|s|tainig,,tainig
198v,N008,#slong,|s|ey,,ey
198v,N009,#slong,|s|neid,,neid
198v,N009,#slong,|s|y,,y
198v,N009,#slong,|s|tuken,,tuken
198v,N009,#slong,|s|y,,y
198v,N010,#slong,ro|s|t,ro,t
198v,N010,#slong,|s|y,,y
198v,N010,#slong,|s|y,,y
198v,N010,#slong,|s|ich,,ich
198v,N010,#slong,ge|s|aubert,ge,aubert
198v,N011,#slong,|s|y,,y
198v,N011,#slong,wa|s||s|er,wa,|s|er
198v,N011,#slong,wa|s||s|er,wa|s|,er
198v,N011,#slong,In|s|ode,In,ode
198v,N011,#slong,|s|i,,i
198v,N012,#slong,|s|y,,y
198v,N012,#slong,|s|y,,y
198v,N012,#slong,be|s|neid,be,neid
198v,N013,#slong,|s|y,,y
198v,N013,#slong,|s|chon,,chon
198v,N013,#slong,|s|tuk,,tuk
198v,N013,#slong,|s|toß,,toß
198v,N014,#slong,mor|s|er,mor,er
198v,N014,#slong,|s|toß,,toß
198v,N015,#slong,|s|charpf,,charpf
198v,N017,#slong,e|s||s|ich,e,|s|ich
198v,N017,#slong,e|s||s|ich,e|s|,ich
198v,N017,#slong,honig|s|am,honig,am
198v,N019,#slong,di|s|e,di,e
198v,N020,#slong,|s|peiß,,peiß
198v,N023,#slong,|s|y,,y
198v,N023,#slong,|s|y,,y
198v,N023,#slong,|s|yeden,,yeden
198v,N023,#slong,|s|maltz,,maltz
198v,N023,#slong,wa|s||s|er,wa,|s|er
198v,N023,#slong,wa|s||s|er,wa|s|,er
198v,N025,#slong,e|s||s|ich,e,|s|ich
198v,N025,#slong,e|s||s|ich,e|s|,ich
198v,N025,#slong,|s|ode,,ode
199r,N002,#slong,|s|ieden,,ieden
199r,N003,#slong,ha|s|tu,ha,tu
199r,N003,#slong,|s|o,,o
199r,N005,#slong,ver|s|altz,ver,altz
199r,N007,#slong,|s|y,,y
199r,N008,#slong,|s|chon,,chon
199r,N009,#slong,drey|s|tund,drey,tund
199r,N009,#slong,e|s||s|ig,e,|s|ig
199r,N009,#slong,e|s||s|ig,e|s|,ig
199r,N010,#slong,|s|amen,,amen
199r,N010,#slong,|s|affran,,affran
199r,N011,#slong,|s|eig,,eig
199r,N011,#slong,|s|ot,,ot
199r,N012,#slong,|s|alcz,,alcz
199r,N012,#slong,ma|s||s|en,ma,|s|en
199r,N012,#slong,ma|s||s|en,ma|s|,en
199r,N014,#slong,|s|all|s|en,,all|s|en
199r,N014,#slong,|s|all|s|en,|s|all,en
199r,N015,#slong,|s|altz,,altz
199r,N016,#slong,e|s||s|ig,e,|s|ig
199r,N016,#slong,e|s||s|ig,e|s|,ig
199r,N017,#slong,wa|s||s|er-s-,wa,|s|er-s-
199r,N017,#slong,wa|s||s|er-s-,wa|s|,er-s-
199r,N017,#slong,|s|aur,,aur
199r,N019,#slong,|s|wammen,,wammen
199r,N020,#slong,|s|ol,,ol
199r,N021,#slong,fri|s|chen,fri,chen
199r,N022,#slong,|s|neid,,neid
199r,N022,#slong,|s|ieden,,ieden
199r,N023,#slong,|s|toß,,toß
199r,N023,#slong,|s|chon,,chon
199r,N024,#slong,|s|aluej,,aluej
199v,N003,#slong,ro|s|t,ro,t
199v,N004,#slong,|s|eindre,,eindre
199v,N004,#slong,|s|al|s|en,,al|s|en
199v,N004,#slong,|s|al|s|en,|s|al,en
199v,N005,#slong,|s|to|s||s|e,,to|s||s|e
199v,N005,#slong,|s|to|s||s|e,|s|to,|s|e
199v,N005,#slong,|s|to|s||s|e,|s|to|s|,e
199v,N005,#slong,|s|aur,,aur
199v,N005,#slong,|s|amen,,amen
199v,N006,#slong,|s|al|s|e,,al|s|e
199v,N006,#slong,|s|al|s|e,|s|al,e
199v,N007,#slong,i|s|t,i,t
199v,N007,#slong,|s|cheffen,,cheffen
199v,N007,#slong,ui|s|chen,ui,chen
199v,N008,#slong,hai|s|t,hai,t
199v,N008,#slong,agre|s|t,agre,t
199v,N009,#slong,|s|all|s|en,,all|s|en
199v,N009,#slong,|s|all|s|en,|s|all,en
199v,N009,#slong,wei|s|e,wei,e
199v,N009,#slong,a|s|lauch,a,lauch
199v,N010,#slong,a|s|lauch,a,lauch
199v,N010,#slong,|s|chell,,chell
199v,N010,#slong,|s|aluej,,aluej
199v,N011,#slong,e|s||s|ig,e,|s|ig
199v,N011,#slong,e|s||s|ig,e|s|,ig
199v,N012,#slong,di|s|e,di,e
199v,N012,#slong,|s|al|s|e,,al|s|e
199v,N012,#slong,|s|al|s|e,|s|al,e
199v,N012,#slong,i|s|t,i,t
199v,N013,#slong,|s|all|s|en,,all|s|en
199v,N013,#slong,|s|all|s|en,|s|all,en
199v,N013,#slong,|s|auren,,auren
199v,N014,#slong,|s|aur,,aur
199v,N014,#slong,|s|aluei,,aluei
199v,N015,#slong,|s|chaubt,,chaubt
199v,N015,#slong,|s|toß,,toß
199v,N015,#slong,|s|amen,,amen
199v,N016,#slong,|s|al-s-,,al-s-
199v,N017,#slong,|s|all|s|en,,all|s|en
199v,N017,#slong,|s|all|s|en,|s|all,en
199v,N018,#slong,peter|s|ilg,peter,ilg
199v,N018,#slong,|s|toß,,toß
199v,N018,#slong,|s|amen,,amen
199v,N019,#slong,peter|s|ilg,peter,ilg
199v,N020,#slong,hai|s||s|et,hai,|s|et
199v,N020,#slong,hai|s||s|et,hai|s|,et
199v,N020,#slong,agre|s|t,agre,t
199v,N022,#slong,fri|s|chen,fri,chen
199v,N023,#slong,al|s|o,al,o
199v,N023,#slong,|s|eud,,eud
200r,N001,#slong,|s|toß,,toß
200r,N001,#slong,ui|s|chen,ui,chen
200r,N002,#slong,|s|affran,,affran
200r,N003,#slong,ro|s|t,ro,t
200r,N005,#slong,|s|y,,y
200r,N005,#slong,|s|chon,,chon
200r,N005,#slong,|s|iedendem,,iedendem
200r,N006,#slong,wa|s||s|er,wa,|s|er
200r,N006,#slong,wa|s||s|er,wa|s|,er
200r,N006,#slong,lo|s|e,lo,e
200r,N006,#slong,gro|s|ten,gro,ten
200r,N006,#slong,|s|toß,,toß
200r,N006,#slong,be|s|ten,be,ten
200r,N007,#slong,mor|s|er,mor,er
200r,N007,#slong,|s|y,,y
200r,N007,#slong,fei|s|ten,fei,ten
200r,N007,#slong,|s|o,,o
200r,N008,#slong,|s|preng,,preng
200r,N008,#slong,wa|s||s|er,wa,|s|er
200r,N008,#slong,wa|s||s|er,wa|s|,er
200r,N008,#slong,|s|y,,y
200r,N009,#slong,wa|s||s|er,wa,|s|er
200r,N009,#slong,wa|s||s|er,wa|s|,er
200r,N009,#slong,|s|y,,y
200r,N010,#slong,moe|s|er,moe,er
200r,N011,#slong,|s|y,,y
200r,N011,#slong,|s|y,,y
200r,N011,#slong,|s|chutte,,chutte
200r,N012,#slong,|s|y,,y
200r,N013,#slong,aier|s|chal,aier,chal
200r,N014,#slong,ge|s|ied,ge,ied
200r,N014,#slong,|s|chon,,chon
200r,N015,#slong,|s|tro,,tro
200r,N016,#slong,|s|y,,y
200r,N016,#slong,|s|iede,,iede
200r,N017,#slong,ke|s|e,ke,e
200r,N018,#slong,|s|o,,o
200r,N018,#slong,|s|affran-s-,,affran-s-
200r,N020,#slong,rintflai|s|ch,rintflai,ch
200r,N020,#slong,|s|ieden,,ieden
200r,N020,#slong,a|s|lauch,a,lauch
200r,N021,#slong,rintflai|s|ch,rintflai,ch
200r,N021,#slong,er|s|ten,er,ten
200r,N022,#slong,|s|eud,,eud
200r,N022,#slong,a|s|lauch,a,lauch
200r,N023,#slong,|s|ieden,,ieden
200r,N023,#slong,fei|s|tem,fei,tem
200r,N024,#slong,|s|ode,,ode
200r,N025,#slong,|s|ol,,ol
200v,N001,#slong,|s|ey,,ey
200v,N002,#slong,|s|neid,,neid
200v,N003,#slong,|s|toß,,toß
200v,N003,#slong,|s|ey,,ey
200v,N004,#slong,|s|ey,,ey
200v,N004,#slong,wa|s||s|er,wa,|s|er
200v,N004,#slong,wa|s||s|er,wa|s|,er
200v,N004,#slong,|s|eiche,,eiche
200v,N004,#slong,|s|ecz,,ecz
200v,N005,#slong,|s|eud,,eud
200v,N006,#slong,be|s|under,be,under
200v,N006,#slong,|s|alcz,,alcz
200v,N006,#slong,|s|eud,,eud
200v,N007,#slong,|s|od,,od
200v,N007,#slong,|s|y,,y
200v,N007,#slong,|s|ey,,ey
200v,N007,#slong,ge|s|oten,ge,oten
200v,N008,#slong,|s|u|s||s|e,,u|s||s|e
200v,N008,#slong,|s|u|s||s|e,|s|u,|s|e
200v,N008,#slong,|s|u|s||s|e,|s|u|s|,e
200v,N008,#slong,|s|ech-s-,,ech-s-
200v,N009,#slong,|s|chell,,chell
200v,N009,#slong,|s|chon,,chon
200v,N010,#slong,|s|toß,,toß
200v,N010,#slong,|s|y,,y
200v,N010,#slong,|s|alcz,,alcz
200v,N011,#slong,|s|affran,,affran
200v,N013,#slong,|s|y,,y
200v,N013,#slong,|s|y,,y
200v,N015,#slong,|s|pei-s-,,pei-s-
200v,N016,#slong,|s|chonem,,chonem
200v,N016,#slong,|s|chon,,chon
200v,N017,#slong,|s|chell,,chell
200v,N017,#slong,|s|y,,y
200v,N017,#slong,|s|chab,,chab
200v,N017,#slong,|s|y,,y
200v,N017,#slong,|s|peck,,peck
200v,N019,#slong,|s|maltz,,maltz
200v,N020,#slong,flai|s|ch,flai,ch
200v,N020,#slong,i|s|t,i,t
200v,N022,#slong,|s|peck,,peck
200v,N023,#slong,|s|chab,,chab
200v,N023,#slong,ge|s|otten,ge,otten
200v,N023,#slong,|s|peck,,peck
200v,N026,#slong,|s|malcz,,malcz
201r,N001,#slong,-S-pi|s|ße,-S-pi,ße
201r,N002,#slong,ge|s|otten,ge,otten
201r,N002,#slong,|s|lach,,lach
201r,N002,#slong,|s|ib,,ib
201r,N003,#slong,|s|lach,,lach
201r,N003,#slong,|s|int,,int
201r,N004,#slong,|s|eud,,eud
201r,N004,#slong,vai|s|t,vai,t
201r,N004,#slong,|s|y,,y
201r,N005,#slong,|s|neid,,neid
201r,N005,#slong,|s|y,,y
201r,N005,#slong,|s|teck,,teck
201r,N005,#slong,|s|y,,y
201r,N005,#slong,|s|piß,,piß
201r,N006,#slong,|s|y,,y
201r,N006,#slong,be|s|lach,be,lach
201r,N006,#slong,|s|y,,y
201r,N007,#slong,|s|y,,y
201r,N008,#slong,|s|piße,,piße
201r,N009,#slong,fri|s|ch,fri,ch
201r,N009,#slong,|s|chell,,chell
201r,N010,#slong,|s|y,,y
201r,N010,#slong,ge|s|oten,ge,oten
201r,N011,#slong,|s|chon-s-,,chon-s-
201r,N011,#slong,|s|amen,,amen
201r,N012,#slong,|s|o,,o
201r,N012,#slong,dike|s|t,dike,t
201r,N012,#slong,mag|s|t,mag,t
201r,N013,#slong,|s|ieden,,ieden
201r,N014,#slong,|s|affran,,affran
201r,N014,#slong,vei|s|t,vei,t
201r,N015,#slong,|s|neid,,neid
201r,N015,#slong,mor|s|ellen,mor,ellen
201r,N016,#slong,i|s|t,i,t
201r,N016,#slong,bi|s||s|en,bi,|s|en
201r,N016,#slong,bi|s||s|en,bi|s|,en
201r,N016,#slong,|s|teck,,teck
201r,N016,#slong,|s|pi|s|ß,,pi|s|ß
201r,N016,#slong,|s|pi|s|ß,|s|pi,ß
201r,N017,#slong,be|s|lach,be,lach
201r,N019,#slong,Compo|s|tpeter,Compo,tpeter
201r,N020,#slong,e|s||s|ig,e,|s|ig
201r,N020,#slong,e|s||s|ig,e|s|,ig
201r,N021,#slong,|s|affran,,affran
201r,N022,#slong,|s|enff,,enff
201r,N023,#slong,|s|ulcz,,ulcz
201r,N024,#slong,honig|s|am,honig,am
201r,N024,#slong,|s|ieden,,ieden
201r,N025,#slong,ge|s|to|s||s|en,ge,to|s||s|en
201r,N025,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
201r,N025,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
201v,N001,#slong,|s|toß,,toß
201v,N002,#slong,|s|tarck,,tarck
201v,N002,#slong,|s|chin,,chin
201v,N003,#slong,|s|iden,,iden
201v,N004,#slong,|s|ol,,ol
201v,N004,#slong,e|s||s|en,e,|s|en
201v,N004,#slong,e|s||s|en,e|s|,en
201v,N005,#slong,gero|s|t,gero,t
201v,N006,#slong,|s|ol,,ol
201v,N006,#slong,ro|s|ten,ro,ten
201v,N006,#slong,|s|nit,,nit
201v,N007,#slong,|s|emeln,,emeln
201v,N007,#slong,|s|malcz,,malcz
201v,N007,#slong,|s|neit,,neit
201v,N008,#slong,bi|s||s|en,bi,|s|en
201v,N008,#slong,bi|s||s|en,bi|s|,en
201v,N009,#slong,|s|ech-s-,,ech-s-
201v,N011,#slong,|s|lach,,lach
201v,N012,#slong,|s|ie,,ie
201v,N013,#slong,be|s|under,be,under
201v,N013,#slong,|s|amen,,amen
201v,N014,#slong,|s|chu|s||s|el,,chu|s||s|el
201v,N014,#slong,|s|chu|s||s|el,|s|chu,|s|el
201v,N014,#slong,|s|chu|s||s|el,|s|chu|s|,el
201v,N015,#slong,|s|neid,,neid
201v,N016,#slong,hai|s||s|en,hai,|s|en
201v,N016,#slong,hai|s||s|en,hai|s|,en
201v,N018,#slong,gero|s|t,gero,t
201v,N020,#slong,|s|ol,,ol
201v,N020,#slong,|s|peck,,peck
201v,N022,#slong,|s|malcz,,malcz
201v,N022,#slong,|s|chell,,chell
201v,N022,#slong,|s|aur,,aur
201v,N022,#slong,|s|neid,,neid
201v,N023,#slong,|s|cheiben,,cheiben
201v,N023,#slong,|s|y,,y
201v,N024,#slong,|s|malcz,,malcz
201v,N024,#slong,|s|o,,o
201v,N026,#slong,er|s|ten,er,ten
201v,N026,#slong,|s|chilt,,chilt
202r,N001,#slong,|s|o,,o
202r,N002,#slong,|s|amen,,amen
202r,N002,#slong,|s|turtz,,turtz
202r,N002,#slong,|s|chu|s||s|el,,chu|s||s|el
202r,N002,#slong,|s|chu|s||s|el,|s|chu,|s|el
202r,N002,#slong,|s|chu|s||s|el,|s|chu|s|,el
202r,N003,#slong,|s|neid,,neid
202r,N003,#slong,ven|s|ter,ven,ter
202r,N005,#slong,hai|s||s|en,hai,|s|en
202r,N005,#slong,hai|s||s|en,hai|s|,en
202r,N007,#slong,peter|s|ilg,peter,ilg
202r,N007,#slong,|s|aluej,,aluej
202r,N008,#slong,tu|s|tel,tu,tel
202r,N009,#slong,|s|amen,,amen
202r,N009,#slong,ke|s|ß,ke,ß
202r,N011,#slong,|s|ind,,ind
202r,N011,#slong,reu|s|ch,reu,ch
202r,N013,#slong,vi|s|chen,vi,chen
202r,N014,#slong,|s|olt,,olt
202r,N014,#slong,vi|s|ch,vi,ch
202r,N015,#slong,i|s|t,i,t
202r,N015,#slong,e|s||s|ig,e,|s|ig
202r,N015,#slong,e|s||s|ig,e|s|,ig
202r,N017,#slong,|s|malcz,,malcz
202r,N018,#slong,i|s|t,i,t
202r,N018,#slong,ver|s|alcz,ver,alcz
202r,N019,#slong,vi|s|chen,vi,chen
202r,N020,#slong,per|s|chß,per,chß
202r,N021,#slong,vi|s|ch,vi,ch
202r,N022,#slong,ge|s|nitten,ge,nitten
202r,N023,#slong,|s|malcz,,malcz
202r,N025,#slong,|s|cheuß,,cheuß
202v,N001,#slong,vi|s|chen,vi,chen
202v,N002,#slong,fi|s|ch,fi,ch
202v,N002,#slong,|s|y,,y
202v,N002,#slong,|s|malcz,,malcz
202v,N003,#slong,|s|ey,,ey
202v,N004,#slong,|s|malcz,,malcz
202v,N007,#slong,uer|s|alcz,uer,alcz
202v,N008,#slong,vi|s|chen,vi,chen
202v,N009,#slong,ui|s|ch,ui,ch
202v,N009,#slong,i|s|t,i,t
202v,N010,#slong,|s|otten,,otten
202v,N010,#slong,|s|neide,,neide
202v,N010,#slong,|s|y,,y
202v,N011,#slong,i|s|t,i,t
202v,N012,#slong,|s|o,,o
202v,N012,#slong,va|s|tet,va,tet
202v,N013,#slong,nu|s|-s-,nu,-s-
202v,N013,#slong,|s|toß,,toß
202v,N013,#slong,mor|s|er,mor,er
202v,N014,#slong,|s|neide,,neide
202v,N014,#slong,|s|y,,y
202v,N015,#slong,|s|y,,y
202v,N015,#slong,|s|ey,,ey
202v,N016,#slong,|s|ind,,ind
202v,N016,#slong,|s|y,,y
202v,N016,#slong,|s|y,,y
202v,N017,#slong,|s|y,,y
202v,N018,#slong,nu|s||s|en,nu,|s|en
202v,N018,#slong,nu|s||s|en,nu|s|,en
202v,N019,#slong,nu|s||s|en,nu,|s|en
202v,N019,#slong,nu|s||s|en,nu|s|,en
202v,N019,#slong,|s|neid,,neid
202v,N020,#slong,ro|s|t,ro,t
202v,N020,#slong,|s|y,,y
202v,N022,#slong,|s|ein,,ein
202v,N024,#slong,|s|alcz,,alcz
202v,N025,#slong,welhi|s|chen,welhi,chen
203r,N001,#slong,weli|s|ch,weli,ch
203r,N002,#slong,|s|toß,,toß
203r,N002,#slong,|s|y,,y
203r,N003,#slong,|s|y,,y
203r,N003,#slong,ver|s|alcz,ver,alcz
203r,N005,#slong,ua|s|ten,ua,ten
203r,N006,#slong,ber|s|ige,ber,ige
203r,N007,#slong,|s|ol,,ol
203r,N007,#slong,hai|s||s|en,hai,|s|en
203r,N007,#slong,hai|s||s|en,hai|s|,en
203r,N007,#slong,Iheru|s|alem,Iheru,alem
203r,N008,#slong,i|s|t,i,t
203r,N009,#slong,Haydeni|s|ch,Haydeni,ch
203r,N010,#slong,|s|toß,,toß
203r,N011,#slong,|s|y,,y
203r,N012,#slong,|s|o,,o
203r,N012,#slong,|s|y,,y
203r,N012,#slong,pe|s|te,pe,te
203r,N013,#slong,ko|s|t,ko,t
203r,N014,#slong,wey|s||s|em,wey,|s|em
203r,N014,#slong,wey|s||s|em,wey|s|,em
203r,N015,#slong,wey|s||s|en,wey,|s|en
203r,N015,#slong,wey|s||s|en,wey|s|,en
203r,N017,#slong,ge|s|otten,ge,otten
203r,N019,#slong,|s|neide,,neide
203r,N020,#slong,|s|u|s||s|e,,u|s||s|e
203r,N020,#slong,|s|u|s||s|e,|s|u,|s|e
203r,N020,#slong,|s|u|s||s|e,|s|u|s|,e
203r,N021,#slong,|s|emeln,,emeln
203r,N021,#slong,|s|neid,,neid
203r,N022,#slong,|s|eud,,eud
203r,N023,#slong,|s|malcz,,malcz
