,folio,line,type,word,pre_text,after_text,position
2563,222v,N022,#slong,|s|ulczen,,ulczen,initial
2564,222v,N023,#slong,peter|s|ilgen,peter,ilgen,medial
2565,222v,N023,#slong,kompo|s|t,kompo,t,medial
2566,223r,N001,#slong,|s|o,,o,initial
2567,223r,N002,#slong,|s|chon,,chon,initial
2568,223r,N003,#slong,|s|eud,,eud,initial
2569,223r,N003,#slong,wei|s||s|en,wei,|s|en,medial
2570,223r,N003,#slong,wei|s||s|en,wei|s|,en,medial
2571,223r,N004,#slong,|s|icht,,icht,initial
2572,223r,N005,#slong,|s|tampf,,tampf,initial
2573,223r,N005,#slong,al|s|o,al,o,medial
2574,223r,N008,#slong,bie|s||s|en,bie,|s|en,medial
2575,223r,N008,#slong,bie|s||s|en,bie|s|,en,medial
2576,223r,N008,#slong,|s|eud,,eud,initial
2577,223r,N009,#slong,be|s|preng,be,preng,medial
2578,223r,N010,#slong,|s|amen,,amen,initial
2579,223r,N010,#slong,|s|o,,o,initial
2580,223r,N010,#slong,|s|am,,am,initial
2581,223r,N011,#slong,|s|o,,o,initial
2582,223r,N011,#slong,|s|ey,,ey,initial
2583,223r,N011,#slong,|s|o,,o,initial
2584,223r,N011,#slong,e|s||s|en,e,|s|en,medial
2585,223r,N011,#slong,e|s||s|en,e|s|,en,medial
2586,223r,N011,#slong,|s|elben,,elben,initial
2587,223r,N012,#slong,|s|amen,,amen,initial
2588,223r,N013,#slong,fri|s|ch,fri,ch,medial
2589,223r,N014,#slong,|s|o,,o,initial
2590,223r,N015,#slong,|s|olt,,olt,initial
2591,223r,N015,#slong,|s|ol,,ol,initial
2592,223r,N016,#slong,|s|elber,,elber,initial
2593,223r,N016,#slong,|s|aur,,aur,initial
2594,223r,N016,#slong,la|s||s|en,la,|s|en,medial
2595,223r,N016,#slong,la|s||s|en,la|s|,en,medial
2596,223r,N017,#slong,|s|am,,am,initial
2597,223r,N018,#slong,|s|y,,y,initial
2598,223r,N018,#slong,ver|s|lach,ver,lach,medial
2599,223r,N021,#slong,wa|s||s|er,wa,|s|er,medial
2600,223r,N021,#slong,wa|s||s|er,wa|s|,er,medial
2601,223r,N021,#slong,|s|o,,o,initial
2602,223r,N021,#slong,ha|s|tu,ha,tu,medial
2603,223r,N021,#slong,fri|s|chen,fri,chen,medial
2604,223r,N022,#slong,|s|ulczen,,ulczen,initial
2605,223r,N023,#slong,ui|s|ch,ui,ch,medial
2606,223r,N023,#slong,|s|ol,,ol,initial
2607,223v,N001,#slong,|s|chuppen,,chuppen,initial
2608,223v,N001,#slong,|s|ammen,,ammen,initial
2609,223v,N001,#slong,wa|s||s|er,wa,|s|er,medial
2610,223v,N001,#slong,wa|s||s|er,wa|s|,er,medial
2611,223v,N002,#slong,gie|s||s|en,gie,|s|en,medial
2612,223v,N002,#slong,gie|s||s|en,gie|s|,en,medial
2613,223v,N002,#slong,la|s||s|en,la,|s|en,medial
2614,223v,N002,#slong,la|s||s|en,la|s|,en,medial
2615,223v,N002,#slong,|s|tund,,tund,initial
2616,223v,N002,#slong,|s|ieden,,ieden,initial
2617,223v,N003,#slong,|s|y,,y,initial
2618,223v,N003,#slong,mor|s|er,mor,er,medial
2619,223v,N003,#slong,|s|toß,,toß,initial
2620,223v,N003,#slong,|s|lach-s-,,lach-s-,initial
2621,223v,N004,#slong,|s|y,,y,initial
2622,223v,N004,#slong,ge|s|otten,ge,otten,medial
2623,223v,N004,#slong,|s|y,,y,initial
2624,223v,N005,#slong,|s|etz,,etz,initial
2625,223v,N005,#slong,ge|s|tee,ge,tee,medial
2626,223v,N005,#slong,|s|o,,o,initial
2627,223v,N005,#slong,|s|ol,,ol,initial
2628,223v,N006,#slong,|s|ich,,ich,initial
2629,223v,N007,#slong,|s|ich,,ich,initial
2630,223v,N007,#slong,entla|s||s|en,entla,|s|en,medial
2631,223v,N007,#slong,entla|s||s|en,entla|s|,en,medial
2632,223v,N007,#slong,|s|o,,o,initial
2633,223v,N008,#slong,|s|chon-s-,,chon-s-,initial
2634,223v,N008,#slong,|s|neid,,neid,initial
2635,223v,N009,#slong,|s|ich,,ich,initial
2636,223v,N009,#slong,ge|s|eczt,ge,eczt,medial
2637,223v,N009,#slong,|s|o,,o,initial
2638,223v,N011,#slong,|s|ulcz,,ulcz,initial
2639,223v,N012,#slong,|s|chuppen,,chuppen,initial
2640,223v,N012,#slong,ui|s|chen,ui,chen,medial
2641,223v,N013,#slong,|s|ultzen,,ultzen,initial
2642,223v,N013,#slong,|s|ol,,ol,initial
2643,223v,N014,#slong,er|s|ultzen,er,ultzen,medial
2644,223v,N016,#slong,wa|s|ch,wa,ch,medial
2645,223v,N016,#slong,|s|chon,,chon,initial
2646,223v,N016,#slong,wa|s||s|er,wa,|s|er,medial
2647,223v,N016,#slong,wa|s||s|er,wa|s|,er,medial
2648,223v,N017,#slong,wa|s||s|er,wa,|s|er,medial
2649,223v,N017,#slong,wa|s||s|er,wa|s|,er,medial
2650,223v,N018,#slong,|s|ey,,ey,initial
2651,223v,N019,#slong,|s|ecz,,ecz,initial
2652,223v,N019,#slong,|s|o,,o,initial
2653,223v,N020,#slong,|s|o,,o,initial
2654,223v,N020,#slong,|s|eich,,eich,initial
2655,223v,N020,#slong,|s|ecz,,ecz,initial
2656,223v,N022,#slong,|s|o,,o,initial
2657,223v,N022,#slong,|s|ecz,,ecz,initial
2658,223v,N023,#slong,al|s|o,al,o,medial
2659,223v,N023,#slong,|s|o,,o,initial
2660,223v,N024,#slong,|s|o,,o,initial
2661,224r,N001,#slong,wei|s||s|en,wei,|s|en,medial
2662,224r,N001,#slong,wei|s||s|en,wei|s|,en,medial
2663,224r,N001,#slong,|s|ey,,ey,initial
2664,224r,N001,#slong,ge|s|otten,ge,otten,medial
2665,224r,N002,#slong,zwi|s|chen,zwi,chen,medial
2666,224r,N003,#slong,|s|o,,o,initial
2667,224r,N003,#slong,i|s|t,i,t,medial
2668,224r,N003,#slong,|s|o,,o,initial
2669,224r,N005,#slong,|s|elczen-s-,,elczen-s-,initial
2670,224r,N005,#slong,koe|s|tlein,koe,tlein,medial
2671,224r,N006,#slong,|s|affran,,affran,initial
2672,224r,N006,#slong,e|s||s|ich,e,|s|ich,medial
2673,224r,N006,#slong,e|s||s|ich,e|s|,ich,medial
2674,224r,N006,#slong,ma|s||s|en,ma,|s|en,medial
2675,224r,N006,#slong,ma|s||s|en,ma|s|,en,medial
2676,224r,N006,#slong,|s|ecz,,ecz,initial
2677,224r,N007,#slong,|s|o,,o,initial
2678,224r,N008,#slong,|s|ammen,,ammen,initial
2679,224r,N008,#slong,|s|choen,,choen,initial
2680,224r,N008,#slong,ge|s|nitten,ge,nitten,medial
2681,224r,N009,#slong,|s|peck,,peck,initial
2682,224r,N009,#slong,|s|iedende-s-,,iedende-s-,initial
2683,224r,N009,#slong,wa|s||s|er,wa,|s|er,medial
2684,224r,N009,#slong,wa|s||s|er,wa|s|,er,medial
2685,224r,N014,#slong,|s|y,,y,initial
2686,224r,N016,#slong,|s|eud,,eud,initial
2687,224r,N016,#slong,|s|y,,y,initial
2688,224r,N017,#slong,|s|lach,,lach,initial
2689,224r,N017,#slong,|s|y,,y,initial
2690,224r,N017,#slong,|s|ib,,ib,initial
2691,224r,N021,#slong,al|s|o,al,o,medial
2692,224r,N021,#slong,ti|s|ch,ti,ch,medial
